cluster,confidence_max,confidence_min,end_time,location_x,location_y,reliability_max,reliability_min,start_time,thumbs_up,uuid count,point
989,0,0,2018-10-04 17:26:00,-56.185656,-34.894793,5,5,2018-10-04 17:13:00,0,1,POINT (-56.185656 -34.894793)
990,0,0,2018-10-04 20:20:00,-56.147419,-34.873458,5,5,2018-10-04 20:00:00,0,1,POINT (-56.147419 -34.873458)
991,0,0,2018-10-05 08:10:00,-56.20259,-34.827537,8,8,2018-10-05 07:48:00,0,1,POINT (-56.20259 -34.827537)
992,0,0,2018-10-05 08:08:00,-56.110978,-34.896164,5,5,2018-10-05 07:53:00,0,1,POINT (-56.110978 -34.896164)
993,0,0,2018-10-05 09:27:00,-56.186213,-34.891878,6,5,2018-10-05 09:08:00,1,1,POINT (-56.186213 -34.891878)
994,0,0,2018-10-05 12:45:00,-56.066304,-34.890704,5,5,2018-10-05 12:12:00,0,1,POINT (-56.066304 -34.890704)
995,0,0,2018-10-05 17:11:00,-56.212925,-34.849248,5,5,2018-10-05 16:52:00,0,1,POINT (-56.212925 -34.849248)
996,2,0,2018-10-05 19:16:00,-56.155621,-34.925559,9,5,2018-10-05 18:54:00,4,1,POINT (-56.155621 -34.925559)
997,0,0,2018-10-06 10:24:00,-56.153964,-34.858734,5,5,2018-10-06 10:08:00,0,1,POINT (-56.153964 -34.858734)
998,0,0,2018-10-06 10:52:00,-56.188731,-34.888164,6,5,2018-10-06 10:30:00,1,1,POINT (-56.188731 -34.888164)
999,0,0,2018-10-06 13:44:00,-56.148152,-34.879456,5,5,2018-10-06 13:27:00,0,1,POINT (-56.148152 -34.879456)
1000,0,0,2018-10-06 18:22:00,-56.141071,-34.909546,7,5,2018-10-06 18:12:00,1,1,POINT (-56.141071 -34.909546)
1001,0,0,2018-10-06 03:20:00,-56.166759,-34.878121,5,5,2018-10-06 03:00:00,0,1,POINT (-56.166759 -34.878121)
1002,0,0,2018-10-06 06:51:00,-56.091412500000004,-34.895061,6,5,2018-10-06 06:34:00,0,2,POINT (-56.0914125 -34.895061)
1003,0,0,2018-09-27 20:41:00,-56.13996,-34.85585,5,5,2018-09-27 20:18:00,0,1,POINT (-56.13996 -34.85585)
1004,0,0,2018-09-27 21:39:00,-56.188668,-34.883422,5,5,2018-09-27 21:17:00,0,1,POINT (-56.188668 -34.883422)
1005,0,0,2018-09-28 11:27:00,-56.124416,-34.897817,6,5,2018-09-28 11:02:00,1,1,POINT (-56.124416 -34.897817)
1006,0,0,2018-09-28 11:51:00,-56.162211,-34.874232,6,5,2018-09-28 11:18:00,1,1,POINT (-56.162211 -34.874232)
1007,0,0,2018-09-28 11:42:00,-56.175279,-34.892759,5,5,2018-09-28 11:31:00,0,1,POINT (-56.175279 -34.892759)
1008,0,0,2018-09-28 12:43:00,-56.142341,-34.842716,5,5,2018-09-28 12:16:00,0,1,POINT (-56.142341 -34.842716)
1009,0,0,2018-09-28 12:55:00,-56.076007,-34.896879,7,5,2018-09-28 12:44:00,1,1,POINT (-56.076007 -34.896879)
1010,0,0,2018-09-27 23:38:00,-56.198279,-34.87626,5,5,2018-09-27 23:25:00,0,1,POINT (-56.198279 -34.87626)
1011,0,0,2018-10-12 17:21:00,-56.178357,-34.90648,6,5,2018-10-12 17:14:00,1,1,POINT (-56.178357 -34.90648)
1012,0,0,2018-10-12 18:48:00,-56.167581,-34.869885,6,5,2018-10-12 18:33:00,1,1,POINT (-56.167581 -34.869885)
1013,0,0,2018-10-12 19:06:00,-56.079051,-34.896411,5,5,2018-10-12 18:47:00,0,1,POINT (-56.079051 -34.896411)
1014,0,0,2018-10-12 19:15:00,-56.163433,-34.905594,5,5,2018-10-12 19:05:00,0,1,POINT (-56.163433 -34.905594)
1015,0,0,2018-10-12 20:01:00,-56.08972,-34.876549,6,5,2018-10-12 19:41:00,1,1,POINT (-56.08972 -34.876549)
1016,0,0,2018-10-07 15:42:00,-56.209872,-34.803658,5,5,2018-10-07 15:34:00,0,1,POINT (-56.209872 -34.803658)
1017,0,0,2018-10-07 16:58:00,-56.124693,-34.862114,5,5,2018-10-07 16:44:00,0,1,POINT (-56.124693 -34.862114)
1018,0,0,2018-10-07 17:50:00,-56.163052,-34.91301,6,5,2018-10-07 17:35:00,0,1,POINT (-56.163052 -34.91301)
1019,0,0,2018-10-07 18:09:00,-56.153138,-34.843405,5,5,2018-10-07 17:50:00,0,1,POINT (-56.153138 -34.843405)
1020,1,0,2018-10-07 18:59:00,-56.087061,-34.883311,7,5,2018-10-07 18:21:00,1,2,POINT (-56.087061 -34.883311)
1021,0,0,2018-10-07 18:49:00,-56.195005,-34.895053,5,5,2018-10-07 18:35:00,0,1,POINT (-56.195005 -34.895053)
1022,0,0,2018-10-07 19:20:00,-56.1787607391304,-34.9146328695652,6,5,2018-10-07 18:58:00,0,1,POINT (-56.1787607391304 -34.9146328695652)
1023,0,0,2018-10-07 21:58:00,-56.250622,-34.874999,6,5,2018-10-07 21:35:00,1,1,POINT (-56.250622 -34.874999)
1024,0,0,2018-10-08 07:14:00,-56.055738,-34.876982,6,5,2018-10-08 06:44:00,0,1,POINT (-56.055738 -34.876982)
1025,0,0,2018-10-08 10:44:00,-56.188122,-34.904369,6,5,2018-10-08 10:23:00,1,1,POINT (-56.188122 -34.904369)
1026,0,0,2018-10-08 12:50:00,-56.119274,-34.894602,5,5,2018-10-08 12:32:00,0,1,POINT (-56.119274 -34.894602)
1027,0,0,2018-10-08 13:54:00,-56.109431,-34.886664,5,5,2018-10-08 13:27:00,0,1,POINT (-56.109431 -34.886664)
1028,1,0,2018-10-08 14:57:00,-56.15245,-34.875876,8,6,2018-10-08 14:31:00,1,1,POINT (-56.15245 -34.875876)
1029,0,0,2018-10-08 16:15:00,-56.144132,-34.906107,6,6,2018-10-08 15:46:00,0,1,POINT (-56.144132 -34.906107)
1030,0,0,2018-10-08 17:12:00,-56.166917,-34.869388,5,5,2018-10-08 16:41:00,0,1,POINT (-56.166917 -34.869388)
1031,0,0,2018-10-08 19:09:00,-56.123574,-34.900869,6,5,2018-10-08 18:39:00,1,1,POINT (-56.123574 -34.900869)
1032,0,0,2018-10-08 20:27:00,-56.247381,-34.845439,5,5,2018-10-08 19:55:00,0,1,POINT (-56.247381 -34.845439)
1033,3,0,2018-10-08 20:54:00,-56.14742,-34.89612,10,5,2018-10-08 19:59:00,4,1,POINT (-56.14742 -34.89612)
1034,0,0,2018-10-09 09:05:00,-56.168606,-34.889124,5,5,2018-10-09 08:43:00,0,1,POINT (-56.168606 -34.889124)
1035,0,0,2018-10-09 09:41:00,-56.134939,-34.905431,5,5,2018-10-09 09:17:00,0,1,POINT (-56.134939 -34.905431)
1036,1,0,2018-10-09 16:37:00,-56.148386,-34.878417,7,5,2018-10-09 16:07:00,1,1,POINT (-56.148386 -34.878417)
1037,0,0,2018-10-09 17:14:00,-56.17997,-34.886535,5,5,2018-10-09 16:44:00,0,1,POINT (-56.17997 -34.886535)
1038,0,0,2018-10-08 23:46:00,-56.173663,-34.865782,6,5,2018-10-08 23:10:00,1,1,POINT (-56.173663 -34.865782)
1039,0,0,2018-10-09 18:09:00,-56.135841,-34.886516,6,5,2018-10-09 17:42:00,1,1,POINT (-56.135841 -34.886516)
1040,1,0,2018-10-09 19:46:00,-56.205552,-34.873216,9,5,2018-10-09 19:13:00,3,1,POINT (-56.205552 -34.873216)
1041,0,0,2018-10-09 19:44:00,-56.182375,-34.866799,5,5,2018-10-09 19:14:00,0,1,POINT (-56.182375 -34.866799)
1042,0,0,2018-10-10 08:43:00,-56.192926,-34.912638,6,5,2018-10-10 08:08:00,0,1,POINT (-56.192926 -34.912638)
1043,0,0,2018-09-28 17:39:00,-56.17309,-34.908067,5,5,2018-09-28 17:24:00,0,1,POINT (-56.17309 -34.908067)
1044,0,0,2018-09-28 18:56:00,-56.129446,-34.858141,5,5,2018-09-28 18:38:00,0,1,POINT (-56.129446 -34.858141)
1045,0,0,2018-09-28 19:06:00,-56.197682,-34.85129,5,5,2018-09-28 18:48:00,0,1,POINT (-56.197682 -34.85129)
1046,1,0,2018-09-28 23:12:00,-56.172137,-34.907943,8,5,2018-09-28 22:34:00,3,1,POINT (-56.172137 -34.907943)
1047,0,0,2018-09-29 12:58:00,-56.260426,-34.873583,5,5,2018-09-29 12:44:00,0,1,POINT (-56.260426 -34.873583)
1048,0,0,2018-09-29 13:23:00,-56.152483,-34.880511,5,5,2018-09-29 13:04:00,0,1,POINT (-56.152483 -34.880511)
1049,0,0,2018-09-29 14:25:00,-56.179789,-34.860125,5,5,2018-09-29 14:16:00,0,1,POINT (-56.179789 -34.860125)
1050,0,0,2018-09-29 14:51:00,-56.211441,-34.862751,5,5,2018-09-29 14:33:00,0,1,POINT (-56.211441 -34.862751)
1051,0,0,2018-09-29 20:24:00,-56.188347,-34.909481,5,5,2018-09-29 20:16:00,0,1,POINT (-56.188347 -34.909481)
1052,0,0,2018-09-30 09:08:00,-56.190988,-34.898934,5,5,2018-09-30 08:53:00,0,1,POINT (-56.190988 -34.898934)
1053,0,0,2018-09-30 16:31:00,-56.185406,-34.890552,5,5,2018-09-30 16:11:00,0,1,POINT (-56.185406 -34.890552)
1054,1,0,2018-09-30 20:10:00,-56.155139,-34.891255,7,5,2018-09-30 20:02:00,2,1,POINT (-56.155139 -34.891255)
1055,0,0,2018-09-30 20:40:00,-56.119038,-34.897805,5,5,2018-09-30 20:23:00,0,1,POINT (-56.119038 -34.897805)
1056,0,0,2018-10-18 14:49:00,-56.1583505,-34.891934500000005,6,5,2018-10-18 14:27:00,1,2,POINT (-56.1583505 -34.8919345)
1057,0,0,2018-10-18 15:36:00,-56.195863,-34.902458,5,5,2018-10-18 15:29:00,0,1,POINT (-56.195863 -34.902458)
1058,0,0,2018-10-18 16:23:00,-56.152002,-34.864663,5,5,2018-10-18 16:13:00,0,1,POINT (-56.152002 -34.864663)
1059,0,0,2018-10-18 17:04:00,-56.1613709736842,-34.88843018421055,7,5,2018-10-18 16:23:00,1,2,POINT (-56.1613709736842 -34.88843018421055)
1060,0,0,2018-10-18 17:30:00,-56.137281,-34.904274,5,5,2018-10-18 17:18:00,0,1,POINT (-56.137281 -34.904274)
1061,0,0,2018-10-18 17:56:00,-56.167695,-34.864023,6,5,2018-10-18 17:36:00,1,1,POINT (-56.167695 -34.864023)
1062,5,0,2018-10-18 19:19:00,-56.213525,-34.874503,10,5,2018-10-18 18:32:00,9,1,POINT (-56.213525 -34.874503)
1063,0,0,2018-10-18 19:03:00,-56.227962,-34.805594,5,5,2018-10-18 18:42:00,0,1,POINT (-56.227962 -34.805594)
1064,0,0,2018-10-19 08:09:00,-56.158717,-34.82272,5,5,2018-10-19 07:53:00,0,1,POINT (-56.158717 -34.82272)
1065,0,0,2018-10-19 13:19:00,-56.136869,-34.875702,5,5,2018-10-19 13:02:00,0,1,POINT (-56.136869 -34.875702)
1066,0,0,2018-10-19 15:07:00,-56.154957,-34.924936,5,5,2018-10-19 14:45:00,0,1,POINT (-56.154957 -34.924936)
1067,0,0,2018-10-19 15:07:00,-56.153044,-34.832519,5,5,2018-10-19 14:47:00,0,1,POINT (-56.153044 -34.832519)
1068,1,0,2018-10-19 17:50:00,-56.159602,-34.894723,9,6,2018-10-19 17:23:00,3,1,POINT (-56.159602 -34.894723)
1069,0,0,2018-10-19 19:37:00,-56.143682,-34.88984,5,5,2018-10-19 19:25:00,0,1,POINT (-56.143682 -34.88984)
1070,1,0,2018-10-19 19:53:00,-56.154842,-34.8915565,7,5,2018-10-19 19:27:00,2,2,POINT (-56.154842 -34.8915565)
1071,1,0,2018-10-20 02:18:00,-56.106434,-34.890981499999995,7,5,2018-10-20 01:50:00,2,2,POINT (-56.106434 -34.8909815)
1072,0,0,2018-10-20 09:59:00,-56.200995,-34.837789,8,8,2018-10-20 09:48:00,0,1,POINT (-56.200995 -34.837789)
1073,0,0,2018-10-20 11:42:00,-56.150024,-34.879485,5,5,2018-10-20 11:20:00,0,1,POINT (-56.150024 -34.879485)
1074,0,0,2018-10-20 14:02:00,-56.149934,-34.916047,6,5,2018-10-20 13:44:00,0,1,POINT (-56.149934 -34.916047)
1075,0,0,2018-10-20 14:27:00,-56.165988,-34.885115,5,5,2018-10-20 14:08:00,0,1,POINT (-56.165988 -34.885115)
1076,0,0,2018-10-20 14:43:00,-56.133154,-34.850182,5,5,2018-10-20 14:22:00,0,1,POINT (-56.133154 -34.850182)
1077,0,0,2018-10-20 18:43:00,-56.186821,-34.871119,5,5,2018-10-20 18:33:00,0,1,POINT (-56.186821 -34.871119)
1078,1,0,2018-10-20 19:55:00,-56.168262,-34.8691275,7,5,2018-10-20 18:44:00,2,2,POINT (-56.168262 -34.8691275)
1079,0,0,2018-10-20 19:06:00,-56.15888,-34.896756,5,5,2018-10-20 18:53:00,0,1,POINT (-56.15888 -34.896756)
1080,0,0,2018-10-20 19:04:00,-56.206322,-34.865619,5,5,2018-10-20 18:53:00,0,1,POINT (-56.206322 -34.865619)
1081,0,0,2018-10-20 19:56:00,-56.198413,-34.849425,5,5,2018-10-20 19:55:00,0,1,POINT (-56.198413 -34.849425)
1082,0,0,2018-10-20 21:15:00,-56.17253,-34.880215,5,5,2018-10-20 21:04:00,0,1,POINT (-56.17253 -34.880215)
1083,0,0,2018-10-20 22:36:00,-56.167901,-34.897569,5,5,2018-10-20 22:19:00,0,1,POINT (-56.167901 -34.897569)
1084,0,0,2018-10-21 05:30:00,-56.14602,-34.834756,6,5,2018-10-21 05:12:00,1,1,POINT (-56.14602 -34.834756)
1085,4,0,2018-10-21 17:39:00,-56.139579,-34.909762,10,5,2018-10-21 17:00:00,10,1,POINT (-56.139579 -34.909762)
1086,1,0,2018-10-22 07:52:00,-56.16967,-34.862668,7,5,2018-10-22 07:32:00,2,1,POINT (-56.16967 -34.862668)
1087,0,0,2018-10-22 08:50:00,-56.169094,-34.916323,7,5,2018-10-22 08:37:00,1,1,POINT (-56.169094 -34.916323)
1088,0,0,2018-10-22 09:12:00,-56.125171,-34.896749,6,5,2018-10-22 08:52:00,1,1,POINT (-56.125171 -34.896749)
1089,0,0,2018-10-22 11:59:00,-56.180118,-34.884506,5,5,2018-10-22 11:33:00,0,1,POINT (-56.180118 -34.884506)
1090,0,0,2018-10-22 14:22:00,-56.142223,-34.82151,5,5,2018-10-22 14:03:00,0,1,POINT (-56.142223 -34.82151)
1091,1,0,2018-10-22 18:10:00,-56.199408,-34.847776,8,5,2018-10-22 17:47:00,3,1,POINT (-56.199408 -34.847776)
1092,0,0,2018-10-22 18:50:00,-56.121413,-34.899091,5,5,2018-10-22 18:33:00,0,1,POINT (-56.121413 -34.899091)
1093,0,0,2018-10-23 07:36:00,-56.1493255,-34.875595000000004,5,5,2018-10-23 06:44:00,0,2,POINT (-56.1493255 -34.875595)
1094,0,0,2018-10-23 07:40:00,-56.089022,-34.873316,5,5,2018-10-23 07:25:00,0,1,POINT (-56.089022 -34.873316)
1095,1,0,2018-10-23 09:21:00,-56.106688,-34.87608,7,5,2018-10-23 08:56:00,2,1,POINT (-56.106688 -34.87608)
1096,1,0,2018-10-23 13:28:00,-56.0817645,-34.8957719166667,8,5,2018-10-23 13:05:00,0,1,POINT (-56.0817645 -34.8957719166667)
1097,1,0,2018-10-23 14:00:00,-56.066569,-34.872477,8,5,2018-10-23 13:44:00,1,1,POINT (-56.066569 -34.872477)
1098,0,0,2018-10-23 15:32:00,-56.185699,-34.87646,5,5,2018-10-23 15:14:00,0,1,POINT (-56.185699 -34.87646)
1099,0,0,2018-10-23 15:58:00,-56.179878,-34.879424,5,5,2018-10-23 15:47:00,0,1,POINT (-56.179878 -34.879424)
1100,0,0,2018-10-23 18:02:00,-56.180591,-34.90151,6,5,2018-10-23 17:32:00,2,2,POINT (-56.180591 -34.90151)
1101,0,0,2018-10-23 18:09:00,-56.179834,-34.85111,5,5,2018-10-23 17:58:00,0,1,POINT (-56.179834 -34.85111)
1102,0,0,2018-10-23 18:21:00,-56.136277,-34.910091,5,5,2018-10-23 18:00:00,0,1,POINT (-56.136277 -34.910091)
1103,1,0,2018-10-23 18:47:00,-56.169874423076905,-34.907098384615395,9,5,2018-10-23 18:16:00,3,2,POINT (-56.16987442307691 -34.9070983846154)
1104,2,0,2018-10-23 21:41:00,-56.186786,-34.89846,9,5,2018-10-23 21:04:00,4,1,POINT (-56.186786 -34.89846)
1105,0,0,2018-10-24 08:17:00,-56.194331,-34.854878,5,5,2018-10-24 07:51:00,0,1,POINT (-56.194331 -34.854878)
1106,0,0,2018-10-24 10:01:00,-56.168479000000005,-34.8699285,6,5,2018-10-24 08:34:00,2,2,POINT (-56.168479 -34.8699285)
1107,0,0,2018-10-24 09:13:00,-56.147661,-34.879348,5,5,2018-10-24 08:52:00,0,1,POINT (-56.147661 -34.879348)
1108,0,0,2018-10-24 09:42:00,-56.152181,-34.881827,6,5,2018-10-24 09:22:00,1,1,POINT (-56.152181 -34.881827)
1109,0,0,2018-10-24 09:58:00,-56.179229,-34.884921,5,5,2018-10-24 09:37:00,0,1,POINT (-56.179229 -34.884921)
1110,0,0,2018-10-24 17:09:00,-56.126592,-34.848075,5,5,2018-10-24 16:39:00,0,1,POINT (-56.126592 -34.848075)
1111,1,0,2018-10-24 18:01:00,-56.1839115,-34.896823499999996,8,5,2018-10-24 16:50:00,2,2,POINT (-56.1839115 -34.8968235)
1112,0,0,2018-10-24 19:56:00,-56.090512,-34.894969,8,5,2018-10-24 19:27:00,2,1,POINT (-56.090512 -34.894969)
1113,0,0,2018-10-25 08:17:00,-56.096287,-34.869936,5,5,2018-10-25 07:48:00,0,1,POINT (-56.096287 -34.869936)
1114,3,0,2018-10-25 09:27:00,-56.118464,-34.89328,10,5,2018-10-25 08:23:00,7,1,POINT (-56.118464 -34.89328)
1115,0,0,2018-10-25 09:19:00,-56.186362,-34.861312,6,5,2018-10-25 08:39:00,1,1,POINT (-56.186362 -34.861312)
1116,0,0,2018-10-25 09:35:00,-56.150867,-34.921956,7,5,2018-10-25 09:07:00,1,1,POINT (-56.150867 -34.921956)
1117,0,0,2018-10-25 09:58:00,-56.148554,-34.878525,5,5,2018-10-25 09:28:00,0,1,POINT (-56.148554 -34.878525)
1118,0,0,2018-10-25 11:51:00,-56.19184,-34.900724,5,5,2018-10-25 11:17:00,0,1,POINT (-56.19184 -34.900724)
1119,3,0,2018-10-25 15:51:00,-56.104106370192355,-34.89641741826925,10,5,2018-10-25 13:23:00,5,2,POINT (-56.10410637019235 -34.89641741826925)
1120,0,0,2018-10-25 15:00:00,-56.159841,-34.914521,6,5,2018-10-25 14:20:00,0,1,POINT (-56.159841 -34.914521)
1121,0,0,2018-10-25 15:20:00,-56.260996,-34.850341,5,5,2018-10-25 14:49:00,0,1,POINT (-56.260996 -34.850341)
1122,0,0,2018-10-25 19:56:00,-56.153998,-34.915456,5,5,2018-10-25 19:54:00,0,1,POINT (-56.153998 -34.915456)
1123,0,0,2018-10-25 21:42:00,-56.185034,-34.861686,6,5,2018-10-25 21:10:00,1,1,POINT (-56.185034 -34.861686)
1124,0,0,2018-10-25 23:17:00,-56.145978,-34.907618,5,5,2018-10-25 22:48:00,0,1,POINT (-56.145978 -34.907618)
1125,0,0,2018-10-26 08:23:00,-56.140652,-34.810278,5,5,2018-10-26 07:54:00,0,1,POINT (-56.140652 -34.810278)
1126,1,0,2018-10-26 09:20:00,-56.172436,-34.90116,8,5,2018-10-26 08:26:00,3,1,POINT (-56.172436 -34.90116)
1127,0,0,2018-10-26 09:46:00,-56.156599,-34.914286,5,5,2018-10-26 09:16:00,0,1,POINT (-56.156599 -34.914286)
1128,0,0,2018-10-26 10:57:00,-56.147068,-34.894261,5,5,2018-10-26 10:27:00,0,1,POINT (-56.147068 -34.894261)
1129,0,0,2018-10-10 13:21:00,-56.161288,-34.904435,5,5,2018-10-10 13:04:00,0,1,POINT (-56.161288 -34.904435)
1130,0,0,2018-10-10 14:53:00,-56.173595,-34.903788,5,5,2018-10-10 14:34:00,0,1,POINT (-56.173595 -34.903788)
1131,0,0,2018-10-10 15:35:00,-56.163146,-34.86831,8,5,2018-10-10 15:15:00,2,1,POINT (-56.163146 -34.86831)
1132,0,0,2018-10-09 23:39:00,-56.186212,-34.898313,5,5,2018-10-09 23:07:00,0,1,POINT (-56.186212 -34.898313)
1133,0,0,2018-10-10 17:28:00,-56.160834,-34.879202,6,5,2018-10-10 17:07:00,0,1,POINT (-56.160834 -34.879202)
1134,0,0,2018-10-10 19:03:00,-56.15407,-34.892013,5,5,2018-10-10 18:41:00,0,1,POINT (-56.15407 -34.892013)
1135,0,0,2018-10-10 19:04:00,-56.125683,-34.905172,5,5,2018-10-10 18:47:00,0,1,POINT (-56.125683 -34.905172)
1136,0,0,2018-10-01 09:24:00,-56.139365,-34.873428,5,5,2018-10-01 09:06:00,0,1,POINT (-56.139365 -34.873428)
1137,0,0,2018-10-01 13:56:00,-56.193285,-34.907968,5,5,2018-10-01 13:30:00,0,1,POINT (-56.193285 -34.907968)
1138,0,0,2018-10-01 14:52:00,-56.153789,-34.892449,5,5,2018-10-01 14:36:00,0,1,POINT (-56.153789 -34.892449)
1139,0,0,2018-10-01 20:41:00,-56.138806,-34.901296,5,5,2018-10-01 20:22:00,0,1,POINT (-56.138806 -34.901296)
1140,0,0,2018-10-02 14:13:00,-56.143834,-34.902568,7,5,2018-10-02 13:46:00,1,1,POINT (-56.143834 -34.902568)
1141,0,0,2018-10-02 15:55:00,-56.167064,-34.875438,5,5,2018-10-02 15:43:00,0,1,POINT (-56.167064 -34.875438)
1142,0,0,2018-10-02 16:54:00,-56.168958,-34.898679,5,5,2018-10-02 16:48:00,0,1,POINT (-56.168958 -34.898679)
1143,0,0,2018-10-01 23:50:00,-56.161713,-34.83038,5,5,2018-10-01 23:43:00,0,1,POINT (-56.161713 -34.83038)
1144,1,0,2018-10-02 17:36:00,-56.19510796,-34.89403972,7,5,2018-10-02 17:12:00,0,1,POINT (-56.19510796 -34.89403972)
1145,0,0,2018-10-02 22:17:00,-56.191831,-34.900708,5,5,2018-10-02 22:07:00,0,1,POINT (-56.191831 -34.900708)
1146,0,0,2018-10-03 08:11:00,-56.1273505,-34.8484305,5,5,2018-10-03 07:41:00,0,2,POINT (-56.1273505 -34.8484305)
1147,0,0,2018-10-03 08:24:00,-56.1567,-34.80544,6,6,2018-10-03 08:05:00,0,1,POINT (-56.1567 -34.80544)
1148,0,0,2018-10-03 15:29:00,-56.135847,-34.860784,5,5,2018-10-03 15:23:00,0,1,POINT (-56.135847 -34.860784)
1149,0,0,2018-10-03 16:50:00,-56.20262,-34.872453,5,5,2018-10-03 16:33:00,0,1,POINT (-56.20262 -34.872453)
1150,0,0,2018-10-03 17:35:00,-56.173436,-34.908407,6,5,2018-10-03 17:13:00,1,1,POINT (-56.173436 -34.908407)
1151,0,0,2018-10-03 19:22:00,-56.113797,-34.897082,7,5,2018-10-03 19:13:00,1,1,POINT (-56.113797 -34.897082)
1152,0,0,2018-10-03 20:40:00,-56.128323,-34.861972,5,5,2018-10-03 20:23:00,0,1,POINT (-56.128323 -34.861972)
1153,0,0,2018-10-03 20:25:00,-56.167392,-34.869879,5,5,2018-10-03 20:18:00,0,1,POINT (-56.167392 -34.869879)
1154,0,0,2018-10-04 07:41:00,-56.190086,-34.871353,5,5,2018-10-04 07:27:00,0,1,POINT (-56.190086 -34.871353)
1155,1,0,2018-10-04 09:12:00,-56.160383,-34.888003,7,5,2018-10-04 08:57:00,2,1,POINT (-56.160383 -34.888003)
1156,0,0,2018-10-04 09:44:00,-56.19801,-34.886211,5,5,2018-10-04 09:26:00,0,1,POINT (-56.19801 -34.886211)
1157,1,0,2018-10-04 10:04:00,-56.174083,-34.888708,10,9,2018-10-04 09:42:00,2,1,POINT (-56.174083 -34.888708)
1158,0,0,2018-10-04 10:34:00,-56.210879,-34.90669,5,5,2018-10-04 10:12:00,0,1,POINT (-56.210879 -34.90669)
1159,0,0,2018-10-04 10:41:00,-56.113821,-34.89709,7,5,2018-10-04 10:21:00,1,1,POINT (-56.113821 -34.89709)
1160,0,0,2018-10-04 14:41:00,-56.150723,-34.896227,6,6,2018-10-04 14:21:00,0,1,POINT (-56.150723 -34.896227)
1161,0,0,2018-10-04 15:55:00,-56.169352,-34.897849,6,5,2018-10-04 15:34:00,1,1,POINT (-56.169352 -34.897849)
1162,0,0,2018-10-04 16:21:00,-56.253654,-34.841749,6,5,2018-10-04 15:55:00,1,1,POINT (-56.253654 -34.841749)
1163,0,0,2018-10-26 15:32:00,-56.186785,-34.906221,7,5,2018-10-26 14:53:00,0,1,POINT (-56.186785 -34.906221)
1164,0,0,2018-10-26 16:00:00,-56.187914,-34.890314,6,5,2018-10-26 15:27:00,0,1,POINT (-56.187914 -34.890314)
1165,0,0,2018-10-26 19:11:00,-56.214966,-34.861663,5,5,2018-10-26 18:41:00,0,1,POINT (-56.214966 -34.861663)
1166,1,0,2018-10-26 19:47:00,-56.196748,-34.880768,9,6,2018-10-26 19:14:00,3,1,POINT (-56.196748 -34.880768)
1167,0,0,2018-10-27 01:57:00,-56.186604,-34.903661,6,5,2018-10-27 01:25:00,0,1,POINT (-56.186604 -34.903661)
1168,1,0,2018-10-27 08:27:00,-56.1459555,-34.906839500000004,7,5,2018-10-27 07:01:00,2,2,POINT (-56.1459555 -34.9068395)
1169,0,0,2018-10-27 08:30:00,-56.148477,-34.861958,6,5,2018-10-27 08:00:00,1,1,POINT (-56.148477 -34.861958)
1170,0,0,2018-10-27 13:11:00,-56.130539,-34.904267,5,5,2018-10-27 12:41:00,0,1,POINT (-56.130539 -34.904267)
1171,0,0,2018-10-27 13:27:00,-56.154493,-34.916304,5,5,2018-10-27 12:57:00,0,1,POINT (-56.154493 -34.916304)
1172,1,0,2018-10-27 16:05:00,-56.140414,-34.854565,8,5,2018-10-27 15:05:00,3,1,POINT (-56.140414 -34.854565)
1173,0,0,2018-10-27 21:08:00,-56.172562,-34.880217,5,5,2018-10-27 20:57:00,0,1,POINT (-56.172562 -34.880217)
1174,0,0,2018-10-27 21:38:00,-56.067608,-34.878049,6,5,2018-10-27 21:26:00,0,1,POINT (-56.067608 -34.878049)
1175,0,0,2018-10-28 12:42:00,-56.16868,-34.897876,7,5,2018-10-28 12:05:00,1,1,POINT (-56.16868 -34.897876)
1176,0,0,2018-10-28 19:39:00,-56.216593,-34.841347,5,5,2018-10-28 19:10:00,0,1,POINT (-56.216593 -34.841347)
1177,2,0,2018-10-28 21:19:00,-56.1434415,-34.909871499999994,10,7,2018-10-28 20:57:00,6,2,POINT (-56.1434415 -34.90987149999999)
1178,0,0,2018-10-29 08:08:00,-56.202477,-34.902445,5,5,2018-10-29 07:37:00,0,1,POINT (-56.202477 -34.902445)
1179,0,0,2018-10-29 08:29:00,-56.1506671764706,-34.8937567058824,6,5,2018-10-29 07:56:00,0,1,POINT (-56.1506671764706 -34.8937567058824)
1180,0,0,2018-10-29 09:57:00,-56.151325,-34.881328,5,5,2018-10-29 09:27:00,0,1,POINT (-56.151325 -34.881328)
1181,0,0,2018-10-29 10:05:00,-56.116953,-34.893645,6,5,2018-10-29 09:34:00,0,1,POINT (-56.116953 -34.893645)
1182,0,0,2018-10-29 15:44:00,-56.153249,-34.906674,5,5,2018-10-29 15:15:00,0,1,POINT (-56.153249 -34.906674)
1183,0,0,2018-10-29 17:45:00,-56.111311,-34.883177,5,5,2018-10-29 17:16:00,0,1,POINT (-56.111311 -34.883177)
1184,0,0,2018-10-29 19:33:00,-56.168898999999996,-34.8930905,6,5,2018-10-29 18:42:00,1,2,POINT (-56.168899 -34.8930905)
1185,0,0,2018-10-29 22:48:00,-56.1921835,-34.8715955,7,5,2018-10-29 22:19:00,1,2,POINT (-56.1921835 -34.8715955)
