"uuid","start_time","end_time","location_x","location_y","reliability_min","reliability_max","confidence_min","confidence_max","thumbs_up"
"5ee238a3-5f21-3895-922c-7545626cd3a3","2019-02-04 06:39:00.000 America/Sao_Paulo","2019-02-04 07:39:00.000 America/Sao_Paulo","-46.69520700000005","-23.602409999999978","5","5","0","0","0"
"d83bc455-426c-3360-9b02-b2c52c7b98a5","2019-02-04 04:25:00.000 America/Sao_Paulo","2019-02-04 07:40:00.000 America/Sao_Paulo","-46.68597599999997","-23.753442000000074","5","10","0","5","15"
"007af834-ca40-3df8-b2e9-66793cb50381","2019-02-04 05:36:00.000 America/Sao_Paulo","2019-02-04 06:20:00.000 America/Sao_Paulo","-46.69247500000003","-23.683215000000015","5","10","0","3","7"
"45b3f188-9b7f-35c0-a93d-20f4af618e20","2019-02-04 04:16:00.000 America/Sao_Paulo","2019-02-04 05:15:00.000 America/Sao_Paulo","-46.62497699999996","-23.515315999999988","5","5","0","0","0"
"a4d982a0-96ef-39a4-8ecc-3721e83dc718","2019-02-04 06:15:00.000 America/Sao_Paulo","2019-02-04 07:26:00.000 America/Sao_Paulo","-46.691139000000014","-23.590343999999973","5","6","0","0","1"
"5397cb0e-5f54-33a2-9eeb-c2c832d572dc","2019-02-04 05:13:00.000 America/Sao_Paulo","2019-02-04 06:13:00.000 America/Sao_Paulo","-46.69786199999999","-23.574086999999977","5","5","0","0","0"
"c4462d6c-c3e4-32ab-a1db-fb43c9f456bc","2019-02-04 08:02:00.000 America/Sao_Paulo","2019-02-04 09:15:00.000 America/Sao_Paulo","-46.674085999999996","-23.696979000000034","5","10","0","2","5"
"df97d807-bd99-39a8-bf37-87db48032781","2019-02-04 03:39:00.000 America/Sao_Paulo","2019-02-04 04:38:00.000 America/Sao_Paulo","-46.67531400000004","-23.519262999999984","5","5","0","0","0"
"63181743-ff18-397d-bf26-b5abe7518c5d","2019-02-04 08:14:00.000 America/Sao_Paulo","2019-02-04 08:32:00.000 America/Sao_Paulo","-46.70849299999998","-23.65885200000001","5","5","0","0","0"
"8764fa1a-9fe7-31f9-ad70-c150f1b0c908","2019-02-04 10:29:00.000 America/Sao_Paulo","2019-02-04 11:28:00.000 America/Sao_Paulo","-46.55897700000001","-23.51019599999997","5","5","0","0","0"
"5dd3c2df-c330-3544-9937-1df85732a319","2019-02-04 09:49:00.000 America/Sao_Paulo","2019-02-04 10:51:00.000 America/Sao_Paulo","-46.55465499999995","-23.52800499999997","5","6","0","0","0"
"ae9d3eef-d132-3ad7-a79a-073e95e1d424","2019-02-04 09:58:00.000 America/Sao_Paulo","2019-02-04 10:59:00.000 America/Sao_Paulo","-46.675361999999964","-23.59773900000003","5","5","0","0","0"
"7481f050-4857-3740-9e14-601110281d76","2019-02-04 10:00:00.000 America/Sao_Paulo","2019-02-04 10:35:00.000 America/Sao_Paulo","-46.61619100000002","-23.552956999999996","5","6","0","0","0"
"ec791724-5f9f-3f7f-977a-caa9c330348a","2019-02-04 03:24:00.000 America/Sao_Paulo","2019-02-04 04:23:00.000 America/Sao_Paulo","-46.66971600000001","-23.61172699999998","5","5","0","0","0"
"0315550b-44a3-375a-bd46-e72380b0eb3b","2019-02-04 06:31:00.000 America/Sao_Paulo","2019-02-04 09:02:00.000 America/Sao_Paulo","-46.623979999999946","-23.513940000000026","5","8","0","1","3"
"1651c0a9-a45e-3203-952d-b01ea1b46925","2019-02-04 06:21:00.000 America/Sao_Paulo","2019-02-04 06:32:00.000 America/Sao_Paulo","-46.630011","-23.51979","5","10","0","2","5"
"fadb5bfd-ee3e-3c41-878f-e72a55f7a514","2019-02-04 04:07:00.000 America/Sao_Paulo","2019-02-04 05:07:00.000 America/Sao_Paulo","-46.616224","-23.518688000000033","5","6","0","0","0"
"4e6c43da-ba5f-3af6-962a-0aae120f9729","2019-02-04 10:28:00.000 America/Sao_Paulo","2019-02-04 11:28:00.000 America/Sao_Paulo","-46.558923000000036","-23.510228999999985","5","5","0","0","0"
"8947f4ac-db54-3499-8464-85616927bf03","2019-02-04 08:18:00.000 America/Sao_Paulo","2019-02-04 09:15:00.000 America/Sao_Paulo","-46.72772399999999","-23.514773999999992","5","5","0","0","0"
"6bd90ec1-074b-3f33-b961-a5da91a35ca1","2019-02-04 05:20:00.000 America/Sao_Paulo","2019-02-04 07:34:00.000 America/Sao_Paulo","-46.630691999999954","-23.525313999999984","5","6","0","0","1"
"811bf046-91ad-312d-a19a-e5d6435778ca","2019-02-04 06:01:00.000 America/Sao_Paulo","2019-02-04 07:34:00.000 America/Sao_Paulo","-46.72471700000005","-23.426506","5","8","0","1","3"
"12bbe5d4-bf57-3b2e-a467-f2afaff83a86","2019-02-04 06:02:00.000 America/Sao_Paulo","2019-02-04 07:43:00.000 America/Sao_Paulo","-46.64938799999992","-23.51699200000002","5","5","0","0","0"
"db8873e1-2c2d-37d1-a97b-ca4d16d00cc1","2019-02-04 06:28:00.000 America/Sao_Paulo","2019-02-04 07:44:00.000 America/Sao_Paulo","-46.55966799999998","-23.511148000000034","5","8","0","1","3"
"9c7a427f-8b51-3617-9367-ae014f75fc82","2019-02-04 05:44:00.000 America/Sao_Paulo","2019-02-04 07:36:00.000 America/Sao_Paulo","-46.582244000000095","-23.619267999999956","5","6","0","0","1"
"7bec185d-6c54-33c7-b5a5-16bcbcf49f5b","2019-02-04 02:22:00.000 America/Sao_Paulo","2019-02-04 03:16:00.000 America/Sao_Paulo","-46.630748999999966","-23.629247000000003","5","10","0","2","4"
"3eea020c-6a15-3347-898c-fa0b57a79032","2019-02-04 08:22:00.000 America/Sao_Paulo","2019-02-04 09:13:00.000 America/Sao_Paulo","-46.67392700000001","-23.696898000000004","5","5","0","0","0"
"3e6bdcf7-4ac5-3b0c-8505-fdde41b00a80","2019-02-04 05:25:00.000 America/Sao_Paulo","2019-02-04 05:41:00.000 America/Sao_Paulo","-46.692309000000016","-23.614605999999995","5","10","0","2","5"
"666849cc-8c20-374d-a32e-5dd4feb4198a","2019-02-04 10:41:00.000 America/Sao_Paulo","2019-02-04 11:42:00.000 America/Sao_Paulo","-46.64314100000001","-23.548185000000025","6","6","0","0","1"
"3b8de579-0fd5-3336-b1ef-9c8f499df2f4","2019-02-04 06:34:00.000 America/Sao_Paulo","2019-02-04 07:49:00.000 America/Sao_Paulo","-46.65927000000007","-23.517063999999962","5","8","0","1","3"
"e0828203-4aea-3af6-b23e-ceedbdd17206","2019-02-04 04:54:00.000 America/Sao_Paulo","2019-02-04 06:14:00.000 America/Sao_Paulo","-46.6932149999999","-23.614084000000034","5","10","0","5","12"
"cf758e0f-07f2-378e-a671-9ef9b196cb9c","2019-02-04 05:56:00.000 America/Sao_Paulo","2019-02-04 07:40:00.000 America/Sao_Paulo","-46.69078600000009","-23.589030000000044","5","8","0","1","3"
"e41032e0-55b7-37e9-ba55-b490bffef467","2019-02-04 02:42:00.000 America/Sao_Paulo","2019-02-04 03:44:00.000 America/Sao_Paulo","-46.67880400000001","-23.651941999999977","5","7","0","1","2"
"cdc0765f-a8aa-3020-95d5-18b54d88ed12","2019-02-04 05:34:00.000 America/Sao_Paulo","2019-02-04 06:34:00.000 America/Sao_Paulo","-46.66407100000002","-23.734253000000013","5","5","0","0","0"
"3edce00e-8414-3c6e-8571-18bd706bc5b0","2019-02-04 07:50:00.000 America/Sao_Paulo","2019-02-04 08:05:00.000 America/Sao_Paulo","-46.74106799999999","-23.613773000000002","7","7","0","0","1"
"893ba580-da68-39be-8ac1-4152d1a8c5af","2019-02-04 02:58:00.000 America/Sao_Paulo","2019-02-04 03:58:00.000 America/Sao_Paulo","-46.59970100000006","-23.508941000000032","5","5","0","0","0"
"f067e547-05ed-305f-8981-85caa9cd13f9","2019-02-04 06:33:00.000 America/Sao_Paulo","2019-02-04 07:33:00.000 America/Sao_Paulo","-46.595623000000025","-23.586714999999987","5","5","0","0","0"
"a3cb20db-c76c-3ab1-a0d1-7398728d1450","2019-02-04 06:19:00.000 America/Sao_Paulo","2019-02-04 07:39:00.000 America/Sao_Paulo","-46.69492200000003","-23.66762599999998","5","5","0","0","0"
"85d7ea8c-3f00-36e3-bfb2-24cff6f4b3e8","2019-02-04 07:44:00.000 America/Sao_Paulo","2019-02-04 09:12:00.000 America/Sao_Paulo","-46.55593300000007","-23.526071","6","8","0","1","3"
"ff0429d7-456d-3fb9-b3db-87338bbd6c06","2019-02-04 08:07:00.000 America/Sao_Paulo","2019-02-04 09:08:00.000 America/Sao_Paulo","-46.630677999999996","-23.519739999999974","5","6","0","0","1"
"3b090dba-1132-35a6-bf9f-9c29c92c928d","2019-02-04 08:13:00.000 America/Sao_Paulo","2019-02-04 09:23:00.000 America/Sao_Paulo","-46.629547","-23.54043700000004","5","8","0","0","2"
"5b35e979-d1f7-33ac-8635-845a29b19581","2019-02-04 07:59:00.000 America/Sao_Paulo","2019-02-04 09:14:00.000 America/Sao_Paulo","-46.54326700000001","-23.60560899999998","5","5","0","0","0"
"e5719f98-d848-386f-84c3-afbc1a3475dd","2019-02-04 09:41:00.000 America/Sao_Paulo","2019-02-04 10:58:00.000 America/Sao_Paulo","-46.58315700000002","-23.610983000000022","5","8","0","0","1"
"474e1d0a-0176-3e33-bf87-6bc1aeaaa7fa","2019-02-04 02:23:00.000 America/Sao_Paulo","2019-02-04 04:40:00.000 America/Sao_Paulo","-46.62956400724645","-23.55616723913038","5","10","0","5","10"
"ebffda6b-1744-3279-92e5-5ddc5ae34fa5","2019-02-04 06:20:00.000 America/Sao_Paulo","2019-02-04 07:20:00.000 America/Sao_Paulo","-46.6531","-23.516329000000024","5","5","0","0","0"
"531d8633-de54-340e-bca4-886d6c008beb","2019-02-04 06:25:00.000 America/Sao_Paulo","2019-02-04 07:32:00.000 America/Sao_Paulo","-46.55919899999995","-23.509565999999968","6","7","0","1","0"
"c3baa68f-bf81-3644-b3e9-21ae371960b4","2019-02-04 02:48:00.000 America/Sao_Paulo","2019-02-04 03:48:00.000 America/Sao_Paulo","-46.555367999999966","-23.520872000000036","5","6","0","0","1"
"33cf26df-1a38-3d26-ad19-3f8ec244e69f","2019-02-04 07:58:00.000 America/Sao_Paulo","2019-02-04 08:29:00.000 America/Sao_Paulo","-46.63087300000001","-23.51988100000002","5","7","0","1","1"
"26af996b-b430-3b47-ac09-51d8cf2c1209","2019-02-04 05:22:00.000 America/Sao_Paulo","2019-02-04 06:28:00.000 America/Sao_Paulo","-46.54428199999996","-23.607545000000016","5","6","0","0","1"
"c1fa7cc2-64a8-3b7e-a609-1a9429730c5a","2019-02-04 03:47:00.000 America/Sao_Paulo","2019-02-04 04:49:00.000 America/Sao_Paulo","-46.628829000000074","-23.519829999999974","5","6","0","0","1"
"4da14dcc-fde2-3dd0-96d0-cb185dde1b3d","2019-02-04 08:08:00.000 America/Sao_Paulo","2019-02-04 08:27:00.000 America/Sao_Paulo","-46.56284500000002","-23.519385","5","5","0","0","0"
"1af68165-bdd1-3278-b7bc-19665fcefec2","2019-02-04 10:39:00.000 America/Sao_Paulo","2019-02-04 11:38:00.000 America/Sao_Paulo","-46.55924800000002","-23.509737000000012","5","6","0","0","0"
"8ac126a1-f17c-3ede-b07c-cc2b68590149","2019-02-04 08:20:00.000 America/Sao_Paulo","2019-02-04 09:15:00.000 America/Sao_Paulo","-46.559791","-23.511549999999968","5","5","0","0","0"
"afea8919-d732-3d91-948c-28558dfb7679","2019-02-04 06:12:00.000 America/Sao_Paulo","2019-02-04 07:32:00.000 America/Sao_Paulo","-46.63125899999989","-23.525703000000014","5","5","0","0","0"
"aa06df01-8dc9-3135-a69f-9c0bf8b4f59b","2019-02-04 06:33:00.000 America/Sao_Paulo","2019-02-04 07:32:00.000 America/Sao_Paulo","-46.62127899999997","-23.51964700000001","5","5","0","0","0"
"317f75a4-ced8-3a33-b4ca-399b964187ee","2019-02-04 05:45:00.000 America/Sao_Paulo","2019-02-04 07:38:00.000 America/Sao_Paulo","-46.60072399999992","-23.621696000000018","5","6","0","0","1"
"e0f9ee33-dccf-368a-8543-fa8b1a1bdd21","2019-02-04 10:22:00.000 America/Sao_Paulo","2019-02-04 12:56:00.000 America/Sao_Paulo","-46.63410408387108","-23.51937092903222","5","10","0","5","15"
"e74be208-64c2-36cd-8064-eeb23d5b4a9b","2019-02-04 05:02:00.000 America/Sao_Paulo","2019-02-04 06:29:00.000 America/Sao_Paulo","-46.635898999999974","-23.56392400000003","5","6","0","0","1"
"f62a18df-ea8c-3e47-aa61-f68a85bbb6ff","2019-02-04 07:56:00.000 America/Sao_Paulo","2019-02-04 09:04:00.000 America/Sao_Paulo","-46.558637000000054","-23.510170999999968","6","10","0","2","5"
"4c213d64-fef3-394d-af2b-316423c4bd98","2019-02-04 08:13:00.000 America/Sao_Paulo","2019-02-04 09:15:00.000 America/Sao_Paulo","-46.67620799999998","-23.695621000000013","6","7","0","1","2"
"eaab5aef-c402-3d75-af39-bf55604035ce","2019-02-04 07:58:00.000 America/Sao_Paulo","2019-02-04 08:01:00.000 America/Sao_Paulo","-46.710079","-23.572645","5","5","0","0","0"
"c288298a-b5c6-3799-a834-d3836becbe54","2019-02-04 09:14:00.000 America/Sao_Paulo","2019-02-04 10:11:00.000 America/Sao_Paulo","-46.61386700000002","-23.517803999999984","5","5","0","0","0"
"4d32405f-41dd-3309-a1f3-e31f91023fd8","2019-02-04 09:29:00.000 America/Sao_Paulo","2019-02-04 10:27:00.000 America/Sao_Paulo","-46.75049500000006","-23.530779000000003","5","8","0","0","2"
"5984102c-64ad-3ce0-b82c-8476935c24b1","2019-02-04 09:30:00.000 America/Sao_Paulo","2019-02-04 10:30:00.000 America/Sao_Paulo","-46.630508000000034","-23.519753000000023","5","6","0","0","0"
"f3390918-994e-39ce-b1c2-9ca035d3baf8","2019-02-04 02:56:00.000 America/Sao_Paulo","2019-02-04 03:58:00.000 America/Sao_Paulo","-46.61921600000004","-23.552568999999966","5","5","0","0","0"
"0b1382d2-dfe5-3107-a531-171420f967c4","2019-02-04 06:30:00.000 America/Sao_Paulo","2019-02-04 07:40:00.000 America/Sao_Paulo","-46.69323500000005","-23.614078999999965","5","10","0","3","6"
"681fa0ce-45d1-3ef4-b1e5-e0e84f15aab1","2019-02-04 03:05:00.000 America/Sao_Paulo","2019-02-04 04:04:00.000 America/Sao_Paulo","-46.73733899999995","-23.508092999999985","5","5","0","0","0"
"a268ab84-e70e-31c4-885c-2de3e99a932f","2019-02-04 07:54:00.000 America/Sao_Paulo","2019-02-04 08:32:00.000 America/Sao_Paulo","-46.69707799999998","-23.606933000000016","5","5","0","0","0"
"ed08e469-823f-3c47-bdd0-c861142feef4","2019-02-04 08:01:00.000 America/Sao_Paulo","2019-02-04 09:31:00.000 America/Sao_Paulo","-46.58144200000006","-23.45665499999997","6","8","0","1","3"
"ff919d10-4e36-399a-8f3d-4532c1db348a","2019-02-04 08:05:00.000 America/Sao_Paulo","2019-02-04 09:14:00.000 America/Sao_Paulo","-46.63025999999995","-23.519770999999995","5","7","0","1","2"
"db79ec5b-82f8-34d5-ab2c-71c9b65ad01b","2019-02-04 08:10:00.000 America/Sao_Paulo","2019-02-04 09:14:00.000 America/Sao_Paulo","-46.63008099999994","-23.52294600000003","5","5","0","0","0"
"437feca3-d02d-3533-8979-750afe4a4044","2019-02-04 08:18:00.000 America/Sao_Paulo","2019-02-04 09:12:00.000 America/Sao_Paulo","-46.55928200000002","-23.510269999999995","5","5","0","0","0"
"ba77400a-7c70-3b33-8722-37a2c3d0ace5","2019-02-04 09:16:00.000 America/Sao_Paulo","2019-02-04 09:40:00.000 America/Sao_Paulo","-46.691942","-23.683851","5","5","0","0","0"
"d703e7ec-8720-318c-b6d8-f16a59993ab2","2019-02-04 09:54:00.000 America/Sao_Paulo","2019-02-04 10:42:00.000 America/Sao_Paulo","-46.48159499999999","-23.623748999999997","6","7","0","0","1"
"f1272493-e620-3a58-8c89-5e86d4eb9fbb","2019-02-04 06:33:00.000 America/Sao_Paulo","2019-02-04 07:55:00.000 America/Sao_Paulo","-46.62982200000003","-23.540209","5","6","0","0","0"
"ad99beb3-2c0e-3451-ab10-700d07cc27da","2019-02-04 06:37:00.000 America/Sao_Paulo","2019-02-04 07:32:00.000 America/Sao_Paulo","-46.37758399999999","-23.484751","5","5","0","0","0"
"6baa9500-680f-3651-bc4d-c443b6f56f81","2019-02-04 07:54:00.000 America/Sao_Paulo","2019-02-04 08:33:00.000 America/Sao_Paulo","-46.628130999999996","-23.61963600000001","5","8","0","0","2"
"f96c8145-757d-3b4d-bf82-231b4e2fac7a","2019-02-04 08:17:00.000 America/Sao_Paulo","2019-02-04 08:28:00.000 America/Sao_Paulo","-46.6283","-23.509497000000007","9","10","1","3","7"
"91736f32-ac6a-3260-a9da-52452a0b45cb","2019-02-04 09:16:00.000 America/Sao_Paulo","2019-02-04 09:59:00.000 America/Sao_Paulo","-46.71489799999997","-23.788039000000015","6","6","0","0","0"
"7fb84c13-6702-384f-9f4d-e8a58dd70e05","2019-02-04 09:53:00.000 America/Sao_Paulo","2019-02-04 11:14:00.000 America/Sao_Paulo","-46.54307999999995","-23.605250999999967","5","8","0","1","1"
"8348605b-d28f-3ff9-bf26-1d91ffbb4c7d","2019-02-04 10:18:00.000 America/Sao_Paulo","2019-02-04 10:51:00.000 America/Sao_Paulo","-46.60933999999998","-23.51783","5","9","0","1","3"
"34a01a05-4e62-363a-bbd9-a8ae39caedc5","2019-02-04 06:25:00.000 America/Sao_Paulo","2019-02-04 08:21:00.000 America/Sao_Paulo","-46.60022699999993","-23.525904000000036","5","10","0","4","9"
"4d6417d1-a56f-3ad4-b89b-f01cc898e731","2019-02-04 06:37:00.000 America/Sao_Paulo","2019-02-04 07:36:00.000 America/Sao_Paulo","-46.41586400000004","-23.574294000000005","5","5","0","0","0"
"29c5fac4-ac79-3d3f-82e9-2bdb2b0998b5","2019-02-04 04:08:00.000 America/Sao_Paulo","2019-02-04 05:10:00.000 America/Sao_Paulo","-46.55949300000005","-23.51057799999997","5","5","0","0","0"
"ffe61644-2572-3461-b2c9-452428d943d1","2019-02-04 09:15:00.000 America/Sao_Paulo","2019-02-04 10:20:00.000 America/Sao_Paulo","-46.69332799999996","-23.614327","5","10","0","3","6"
"5349bc31-1aab-3bf4-a75d-3944d324fa1c","2019-02-04 04:16:00.000 America/Sao_Paulo","2019-02-04 05:26:00.000 America/Sao_Paulo","-46.663164999999964","-23.63761500000003","5","6","0","0","1"
"46ea05cf-6f2e-3161-b225-13eb8df9cb33","2019-02-04 06:24:00.000 America/Sao_Paulo","2019-02-04 07:24:00.000 America/Sao_Paulo","-46.622283000000024","-23.518661","5","5","0","0","0"
"6ff20262-1a79-3082-bb3b-64d1209bdcc6","2019-02-04 06:16:00.000 America/Sao_Paulo","2019-02-04 09:15:00.000 America/Sao_Paulo","-46.4016339999999","-23.489869","5","10","0","2","4"
"bd58e919-a15f-3e73-9ab1-ecd5a9eae2c7","2019-02-04 10:47:00.000 America/Sao_Paulo","2019-02-04 14:48:00.000 America/Sao_Paulo","-46.55620472314047","-23.525721475206627","5","10","0","5","20"
"95777bdb-f37a-352f-ae9c-7a68db804f9f","2019-02-04 12:21:00.000 America/Sao_Paulo","2019-02-04 13:20:00.000 America/Sao_Paulo","-46.543925999999985","-23.606864999999978","5","5","0","0","0"
"390bf056-01ba-3821-bdab-049ca070e112","2019-02-04 08:23:00.000 America/Sao_Paulo","2019-02-04 09:14:00.000 America/Sao_Paulo","-46.630877999999996","-23.518442000000018","5","5","0","0","0"
"34ae6090-29a0-37e7-ba71-e46aaaa84cb6","2019-02-04 09:14:00.000 America/Sao_Paulo","2019-02-04 10:33:00.000 America/Sao_Paulo","-46.63531800000007","-23.519101000000035","5","10","0","2","4"
"ae11bded-9fdc-33f1-b04d-8a1b64ab41e2","2019-02-04 08:17:00.000 America/Sao_Paulo","2019-02-04 08:40:00.000 America/Sao_Paulo","-46.592530000000004","-23.59122300000001","5","6","0","0","0"
"bf6fb6e8-9410-3ae6-b56e-83cb70098733","2019-02-04 08:18:00.000 America/Sao_Paulo","2019-02-04 09:14:00.000 America/Sao_Paulo","-46.54448299999999","-23.60792900000001","5","5","0","0","0"
"7b2e7552-54c1-3fcc-a1ca-b17822af9d88","2019-02-04 08:15:00.000 America/Sao_Paulo","2019-02-04 09:15:00.000 America/Sao_Paulo","-46.63093100000002","-23.526388","5","7","0","1","1"
"3a542dc9-0858-354d-ab7a-6acf3f6c1075","2019-02-04 05:23:00.000 America/Sao_Paulo","2019-02-04 05:39:00.000 America/Sao_Paulo","-46.729288","-23.498223","5","9","0","1","3"
"1985237b-7749-32f2-bc24-a7039afbdb98","2019-02-04 10:30:00.000 America/Sao_Paulo","2019-02-04 10:52:00.000 America/Sao_Paulo","-46.72184000000001","-23.55426999999999","6","10","0","5","16"
"d2abe167-c49f-3718-b23b-67b92a9c9334","2019-02-04 06:01:00.000 America/Sao_Paulo","2019-02-04 07:40:00.000 America/Sao_Paulo","-46.5840790000001","-23.621914999999987","5","10","0","3","2"
"28e0334e-fbcc-3b70-8d91-792dc2b2b7b2","2019-02-04 05:53:00.000 America/Sao_Paulo","2019-02-04 06:20:00.000 America/Sao_Paulo","-46.64948000000002","-23.69684600000001","5","9","0","1","3"
"db8b7e89-c15f-37ec-be65-7d12e8609b6a","2019-02-04 08:08:00.000 America/Sao_Paulo","2019-02-04 09:10:00.000 America/Sao_Paulo","-46.64780900000004","-23.518422999999988","5","5","0","0","0"
"4a5d26ea-9b54-39e2-95af-90bcd4b124a5","2019-02-04 21:19:00.000 America/Sao_Paulo","2019-02-04 21:56:00.000 America/Sao_Paulo","-46.685752999999984","-23.509263000000008","5","5","0","0","0"
"e249eda4-ea9b-3990-8fe1-6fcc8fe33d3a","2019-02-04 06:22:00.000 America/Sao_Paulo","2019-02-04 07:22:00.000 America/Sao_Paulo","-46.58282700000003","-23.456391000000004","5","5","0","0","0"
"e83d2691-d208-3d91-b278-552f42d7987f","2019-02-04 02:18:00.000 America/Sao_Paulo","2019-02-04 03:41:00.000 America/Sao_Paulo","-46.68924199999995","-23.59079599999997","5","6","0","0","1"
"35ffc3b2-1e80-3230-99a9-0fd99c864b64","2019-02-04 04:45:00.000 America/Sao_Paulo","2019-02-04 05:44:00.000 America/Sao_Paulo","-46.562515999999974","-23.523801999999996","5","6","0","0","1"
"1615d9d1-1dca-33fe-b657-ed78adbbfa3f","2019-02-04 02:31:00.000 America/Sao_Paulo","2019-02-04 03:31:00.000 America/Sao_Paulo","-46.66935026229502","-23.51541786885248","5","6","0","0","0"
"813d087c-fcd0-3f94-8f1b-c35fa66eed16","2019-02-04 08:24:00.000 America/Sao_Paulo","2019-02-04 09:14:00.000 America/Sao_Paulo","-46.63058700000006","-23.524530000000002","5","6","0","0","1"
"dc88069a-3479-3684-92dc-b09c69779ff6","2019-02-04 06:16:00.000 America/Sao_Paulo","2019-02-04 07:36:00.000 America/Sao_Paulo","-46.624472999999945","-23.513506000000003","5","5","0","0","0"
"e7d27a8a-7bf9-3bcb-b98c-5083a69d3934","2019-02-04 03:45:00.000 America/Sao_Paulo","2019-02-04 06:34:00.000 America/Sao_Paulo","-46.69420100000007","-23.681148000000032","5","10","0","5","28"
"7c4efb05-9709-34a4-a797-b001f0eb5b5b","2019-02-03 21:57:00.000 America/Sao_Paulo","2019-02-03 22:36:00.000 America/Sao_Paulo","-46.753930000000025","-23.686702999999987","5","7","0","0","1"
"08fdd188-1f8b-38ba-bf7d-29f225f2461f","2019-02-04 05:11:00.000 America/Sao_Paulo","2019-02-04 05:32:00.000 America/Sao_Paulo","-46.730905","-23.549778","5","9","0","2","4"
"6ea9c146-1df3-3526-957b-1e3239c87579","2019-02-04 08:06:00.000 America/Sao_Paulo","2019-02-04 09:06:00.000 America/Sao_Paulo","-46.630274000000064","-23.522739","5","7","0","1","2"
"42f06007-2eac-3ba4-8d0e-270bdc9803fd","2019-02-04 08:20:00.000 America/Sao_Paulo","2019-02-04 09:15:00.000 America/Sao_Paulo","-46.456647999999994","-23.506041999999987","7","7","1","1","2"
"0a804ccd-e607-3a8a-82ae-3b3547447d23","2019-02-04 11:12:00.000 America/Sao_Paulo","2019-02-04 11:37:00.000 America/Sao_Paulo","-46.655222999999985","-23.59629600000001","5","7","0","0","1"
"d16e7094-3a99-3396-bec7-a1c775e2ceea","2019-02-04 05:57:00.000 America/Sao_Paulo","2019-02-04 07:38:00.000 America/Sao_Paulo","-46.69021000000004","-23.486785999999977","5","5","0","0","0"
"9a94bdb3-725d-370d-8b8d-3c4d19956e74","2019-02-04 06:06:00.000 America/Sao_Paulo","2019-02-04 07:34:00.000 America/Sao_Paulo","-46.74064099999997","-23.517086999999965","5","6","0","0","0"
"37baad71-6e88-3f0e-96fc-f20cdacc6c2a","2019-02-04 06:43:00.000 America/Sao_Paulo","2019-02-04 07:37:00.000 America/Sao_Paulo","-46.584905","-23.424677999999982","5","5","0","0","0"
"e0d83bd6-b8ab-3896-a20b-95409eb3eb89","2019-02-04 02:30:00.000 America/Sao_Paulo","2019-02-04 03:29:00.000 America/Sao_Paulo","-46.59583599999997","-23.52932800000001","5","5","0","0","0"
"26f2832a-94af-3885-88e5-5743ce2cddfe","2019-02-04 07:45:00.000 America/Sao_Paulo","2019-02-04 09:13:00.000 America/Sao_Paulo","-46.586038999999914","-23.610439999999972","5","10","0","4","6"
"105225ad-7459-3c7a-82d0-e71dd5bdbc7e","2019-02-04 07:51:00.000 America/Sao_Paulo","2019-02-04 08:50:00.000 America/Sao_Paulo","-46.401556","-23.48935099999997","6","6","0","0","0"
"c6fdad4d-1994-311c-a6c7-bd36f2757551","2019-02-04 03:37:00.000 America/Sao_Paulo","2019-02-04 04:39:00.000 America/Sao_Paulo","-46.663129999999946","-23.45367400000002","5","5","0","0","0"
"d222f1fa-7740-3ff6-b9b5-83f18ddf57e6","2019-02-04 13:25:00.000 America/Sao_Paulo","2019-02-04 14:24:00.000 America/Sao_Paulo","-46.54248899999997","-23.603769000000035","5","5","0","0","0"
"3a60d7b7-36ca-3af9-ac0e-c3fa811ac0a3","2019-02-04 09:24:00.000 America/Sao_Paulo","2019-02-04 10:09:00.000 America/Sao_Paulo","-46.56244100000003","-23.472866999999976","5","6","0","0","1"
"0a881663-699c-32af-86a0-3b8cf1ad6e10","2019-02-04 09:24:00.000 America/Sao_Paulo","2019-02-04 10:03:00.000 America/Sao_Paulo","-46.694326000000004","-23.546731","5","5","0","0","0"
"cc6714d0-9a8b-3db5-88a1-bc84cbb99065","2019-02-04 06:13:00.000 America/Sao_Paulo","2019-02-04 07:33:00.000 America/Sao_Paulo","-46.624053","-23.51388300000003","5","5","0","0","0"
"e1a86231-9403-3f82-9a1a-0fdcff14167b","2019-02-04 04:40:00.000 America/Sao_Paulo","2019-02-04 05:13:00.000 America/Sao_Paulo","-46.581997852941136","-23.538328029411772","5","10","0","2","3"
"951812ec-7105-34d3-bbac-a6cdce845bdc","2019-02-04 06:03:00.000 America/Sao_Paulo","2019-02-04 07:38:00.000 America/Sao_Paulo","-46.58588099999998","-23.641965999999982","5","6","0","0","1"
"3222a60e-0efa-37d3-bd36-ec7511dd72a0","2019-02-04 02:35:00.000 America/Sao_Paulo","2019-02-04 03:34:00.000 America/Sao_Paulo","-46.59603400000002","-23.63093000000002","5","5","0","0","0"
"cca09368-8e41-366b-8d17-67124efe8672","2019-02-04 12:21:00.000 America/Sao_Paulo","2019-02-04 12:56:00.000 America/Sao_Paulo","-46.56437299999998","-23.52402900000001","5","10","0","2","5"
